"ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","NumberOfThreadCreated","NumberOfUpvotes","NumberOfVideoInteractions","RewatchingScore","NumberOfPosts","NumberVideoWatched","NumberOfThreadViews","DurationOfVideoActivity","AverageVideoTimeDiffs","LastForumEvent","NumberOfSlowPlay","TimeSpentOnForum","LastVideoEvent","AvgTimeBwSubs","NVideoAndForum","ActivityRate","TimeSinceLastVideo","TimeSinceLastForum","improved"
2,"bc7766de55ca05d8591868fc965c9da9",10,1393859618,267,0,0,0,2,0,0,0,0,0,0,2,0,0,1393859531,0,96,0,9177.35106382979,2,0.212765957446809,1393859618,87,"No"
2,"bc7766de55ca05d8591868fc965c9da9",11,1393859790,172,0,0,0,1,0,0,0,0,0,0,1,0,0,1393859677,0,0,0,9177.35106382979,1,0.212765957446809,1393859790,113,"No"
2,"bc7766de55ca05d8591868fc965c9da9",12,1393861115,1325,90,90,0,9,0,0,0,0,0,0,6,0,0,1393860359,0,187,0,9177.35106382979,9,0.212765957446809,1393861115,756,"Yes"
3,"bc7766de55ca05d8591868fc965c9da9",2,1394034841,996,95.8333333333333,12.5,0,5,0,0,0,0,0,0,2,0,0,1394034523,0,29,0,9177.35106382979,5,0.212765957446809,1394034841,318,"Yes"
4,"bc7766de55ca05d8591868fc965c9da9",2,1394539218,339265,25,0,25,0,0,0,14,0,0,2,0,3497,145.708333333333,0,0,0,1394535466,9177.35106382979,25,0.212765957446809,3752,1394539218,"No"
4,"bc7766de55ca05d8591868fc965c9da9",3,1394540152,934,0,-25,0,3,0,0,0,0,0,0,1,0,0,1394540064,0,22,0,9177.35106382979,3,0.212765957446809,1394540152,88,"No"
4,"bc7766de55ca05d8591868fc965c9da9",4,1394540371,219,0,0,0,1,0,0,0,0,0,0,1,0,0,1394540262,0,0,0,9177.35106382979,1,0.212765957446809,1394540371,109,"No"
4,"bc7766de55ca05d8591868fc965c9da9",5,1394543218,2847,0,0,0,8,0,0,0,0,0,0,7,0,0,1394542863,0,2410,0,9177.35106382979,8,0.212765957446809,1394543218,355,"No"
5,"bc7766de55ca05d8591868fc965c9da9",1,1394638878,1881,88.8888888888889,55.5555555555556,0,32,0,0,0,0,0,0,32,0,0,1394638497,0,1151,0,9177.35106382979,32,0.212765957446809,1394638878,381,"Yes"
11,"bc7766de55ca05d8591868fc965c9da9",5,1395844648,259,88.8888888888889,0,0,4,0,0,0,0,0,0,1,0,0,1395844575,0,63,0,9177.35106382979,4,0.212765957446809,1395844648,73,"No"
11,"bc7766de55ca05d8591868fc965c9da9",6,1395847346,2698,77.7777777777778,-11.1111111111111,0,7,0,0,0,0,0,0,7,0,0,1395847169,0,2376,0,9177.35106382979,7,0.212765957446809,1395847346,177,"No"
11,"bc7766de55ca05d8591868fc965c9da9",7,1395847935,589,88.8888888888889,11.1111111111111,0,4,0,0,0,0,0,0,4,0,0,1395847711,0,249,0,9177.35106382979,4,0.212765957446809,1395847935,224,"Yes"
11,"bc7766de55ca05d8591868fc965c9da9",8,1395912908,64973,88.8888888888889,0,0,17,1,0,0,0,2,0,6,0,0,1395912351,0,64358,0,9177.35106382979,17,0.212765957446809,1395912908,557,"No"
11,"bc7766de55ca05d8591868fc965c9da9",9,1395914020,1112,100,11.1111111111111,0,3,0,0,0,0,0,0,2,0,0,1395913954,0,66,0,9177.35106382979,3,0.212765957446809,1395914020,66,"Yes"
14,"bc7766de55ca05d8591868fc965c9da9",6,1398424233,4466,86.6666666666667,0,0,2,0,0,0,0,0,0,2,0,0,1398424139,0,198,0,9177.35106382979,2,0.212765957446809,1398424233,94,"No"
14,"bc7766de55ca05d8591868fc965c9da9",8,1398427779,2881,86.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1398427553,0,0,0,9177.35106382979,1,0.212765957446809,1398427779,226,"No"
2,"bda67909b37ac95785634229a58506fb",1,1395620928,228,0,-65,0,7,0,0,0,0,0,0,0,0,0,1395620861,0,96,0,670.6,7,0.4,1395620928,67,"No"
2,"bda67909b37ac95785634229a58506fb",3,1395623703,2727,0,-100,49,0,0,0,46,0,0,3,0,515,10.7291666666667,0,0,0,1395621865,670.6,49,0.4,1838,1395623703,"No"
1,"be0027604de7ea27722bd632aaf81ac1",4,1393749028,297,0,0,0,4,0,0,0,0,0,0,3,0,0,1393749005,0,229,0,7591.7898089172,4,0.229299363057325,1393749028,23,"No"
1,"be0027604de7ea27722bd632aaf81ac1",5,1393749447,419,75,75,0,1,0,0,0,0,0,0,0,0,0,1393749180,0,0,0,7591.7898089172,1,0.229299363057325,1393749447,267,"Yes"
1,"be0027604de7ea27722bd632aaf81ac1",8,1394265363,515356,0,-100,0,25,0,0,0,0,0,0,13,0,0,1394184309,0,267574,0,7591.7898089172,25,0.229299363057325,1394265363,81054,"No"
7,"be0027604de7ea27722bd632aaf81ac1",4,1394804133,541,57.1428571428571,0,0,4,0,0,0,0,0,0,3,0,0,1394803882,0,90,0,7591.7898089172,4,0.229299363057325,1394804133,251,"No"
8,"be0027604de7ea27722bd632aaf81ac1",6,1394969239,68732,87.5,25,423,13,0,0,309,0,0,9,9,6994,16.5734597156398,1394901367,0,146,1394909167,7591.7898089172,436,0.229299363057325,60072,67872,"Yes"
9,"be0027604de7ea27722bd632aaf81ac1",9,1395422599,1611,60,0,16,0,0,0,12,0,0,2,0,36,2.4,0,0,0,1395422168,7591.7898089172,16,0.229299363057325,431,1395422599,"No"
9,"be0027604de7ea27722bd632aaf81ac1",14,1395427369,3157,62.5,-12.5,0,15,1,0,0,0,1,0,7,0,0,1395427282,0,3034,0,7591.7898089172,15,0.229299363057325,1395427369,87,"No"
9,"be0027604de7ea27722bd632aaf81ac1",15,1395472656,45287,75,12.5,0,8,0,0,0,0,0,0,2,0,0,1395472473,0,44853,0,7591.7898089172,8,0.229299363057325,1395472656,183,"Yes"
9,"be0027604de7ea27722bd632aaf81ac1",16,1395473396,740,75,0,0,14,0,0,0,0,0,0,12,0,0,1395473234,0,519,0,7591.7898089172,14,0.229299363057325,1395473396,162,"No"
9,"be0027604de7ea27722bd632aaf81ac1",17,1395487251,13855,100,25,0,15,0,0,0,0,1,0,6,0,0,1395486864,0,13305,0,7591.7898089172,15,0.229299363057325,1395487251,387,"Yes"
11,"be0027604de7ea27722bd632aaf81ac1",6,1395477553,771,0,0,0,7,0,0,0,0,0,0,3,0,0,1395477388,0,54,0,7591.7898089172,7,0.229299363057325,1395477553,165,"No"
11,"be0027604de7ea27722bd632aaf81ac1",8,1395478297,592,0,0,0,1,0,0,0,0,0,0,1,0,0,1395477808,0,0,0,7591.7898089172,1,0.229299363057325,1395478297,489,"No"
11,"be0027604de7ea27722bd632aaf81ac1",11,1395487487,9010,0,0,0,3,0,0,0,0,1,0,1,0,0,1395487408,0,550,0,7591.7898089172,3,0.229299363057325,1395487487,79,"No"
11,"be0027604de7ea27722bd632aaf81ac1",19,1395488671,431,0,0,0,1,0,0,0,0,0,0,1,0,0,1395488574,0,0,0,7591.7898089172,1,0.229299363057325,1395488671,97,"No"
11,"be0027604de7ea27722bd632aaf81ac1",21,1395490022,808,0,0,57,8,0,0,49,0,1,2,3,117,2.08928571428571,1395489913,0,532,1395489875,7591.7898089172,65,0.229299363057325,147,109,"No"
11,"be0027604de7ea27722bd632aaf81ac1",22,1395493141,3119,0,0,0,9,0,0,0,0,0,0,1,0,0,1395492770,0,2636,0,7591.7898089172,9,0.229299363057325,1395493141,371,"No"
11,"be0027604de7ea27722bd632aaf81ac1",24,1395496328,2949,0,0,0,5,0,0,0,0,1,0,2,0,0,1395496305,0,2594,0,7591.7898089172,5,0.229299363057325,1395496328,23,"No"
11,"be0027604de7ea27722bd632aaf81ac1",27,1395506232,9450,0,0,0,2,0,0,0,0,0,0,1,0,0,1395505771,0,13,0,7591.7898089172,2,0.229299363057325,1395506232,461,"No"
11,"be0027604de7ea27722bd632aaf81ac1",32,1395563087,56403,0,0,0,5,0,0,0,0,1,0,3,0,0,1395523998,0,16956,0,7591.7898089172,5,0.229299363057325,1395563087,39089,"No"
11,"be0027604de7ea27722bd632aaf81ac1",37,1395564158,628,22.2222222222222,0,0,3,0,0,0,0,1,0,1,0,0,1395563645,0,87,0,7591.7898089172,3,0.229299363057325,1395564158,513,"No"
11,"be0027604de7ea27722bd632aaf81ac1",42,1395566974,455,44.4444444444444,-22.2222222222222,53,0,0,0,42,0,0,1,0,231,4.44230769230769,0,0,0,1395566836,7591.7898089172,53,0.229299363057325,138,1395566974,"No"
14,"be0027604de7ea27722bd632aaf81ac1",2,1396543300,17070,0,0,0,13,0,0,0,0,0,0,7,0,0,1396539668,0,12549,0,7591.7898089172,13,0.229299363057325,1396543300,3632,"No"
14,"be0027604de7ea27722bd632aaf81ac1",5,1396543999,287,33.3333333333333,33.3333333333333,0,9,0,0,0,0,0,0,6,0,0,1396543904,0,81,0,7591.7898089172,9,0.229299363057325,1396543999,95,"Yes"
14,"be0027604de7ea27722bd632aaf81ac1",19,1396626043,12068,86.6666666666667,0,0,6,0,0,0,0,0,0,3,0,0,1396625842,0,146,0,7591.7898089172,6,0.229299363057325,1396626043,201,"No"
14,"be0027604de7ea27722bd632aaf81ac1",23,1396634171,6646,86.6666666666667,0,0,5,0,0,0,0,0,0,5,0,0,1396631057,0,3383,0,7591.7898089172,5,0.229299363057325,1396634171,3114,"No"
14,"be0027604de7ea27722bd632aaf81ac1",25,1396636043,1160,93.3333333333333,0,0,8,0,0,0,0,1,0,3,0,0,1396636024,0,433,0,7591.7898089172,8,0.229299363057325,1396636043,19,"No"
14,"be0027604de7ea27722bd632aaf81ac1",26,1396779599,143556,93.3333333333333,0,0,8,0,0,0,0,1,0,3,0,0,1396779521,0,96264,0,7591.7898089172,8,0.229299363057325,1396779599,78,"No"
15,"be0027604de7ea27722bd632aaf81ac1",1,1396776788,1654,38,22,0,4,0,0,0,0,0,0,1,0,0,1396775770,0,31,0,7591.7898089172,4,0.229299363057325,1396776788,1018,"Yes"
15,"be0027604de7ea27722bd632aaf81ac1",3,1396778157,1213,48,0,0,1,0,0,0,0,0,0,1,0,0,1396778005,0,0,0,7591.7898089172,1,0.229299363057325,1396778157,152,"No"
15,"be0027604de7ea27722bd632aaf81ac1",4,1396781081,2924,0,-48,0,5,0,0,0,0,2,0,1,0,0,1396780846,0,1325,0,7591.7898089172,5,0.229299363057325,1396781081,235,"No"
15,"be0027604de7ea27722bd632aaf81ac1",8,1396782186,513,50,0,0,2,0,0,0,0,0,0,1,0,0,1396781887,0,5,0,7591.7898089172,2,0.229299363057325,1396782186,299,"No"
15,"be0027604de7ea27722bd632aaf81ac1",17,1396794890,815,60,10,0,7,0,0,0,0,0,0,3,0,0,1396794605,0,347,0,7591.7898089172,7,0.229299363057325,1396794890,285,"Yes"
15,"be0027604de7ea27722bd632aaf81ac1",18,1396795583,693,0,-60,0,5,1,0,0,0,1,0,1,0,0,1396795448,0,13,0,7591.7898089172,5,0.229299363057325,1396795583,135,"No"
15,"be0027604de7ea27722bd632aaf81ac1",20,1396804449,8821,70,0,0,11,0,0,0,0,0,0,3,0,0,1396804426,0,8705,0,7591.7898089172,11,0.229299363057325,1396804449,23,"No"
15,"be0027604de7ea27722bd632aaf81ac1",21,1396808333,3884,80,10,0,12,0,0,0,0,1,0,7,0,0,1396807908,0,2638,0,7591.7898089172,12,0.229299363057325,1396808333,425,"Yes"
15,"be0027604de7ea27722bd632aaf81ac1",30,1396943263,4653,80,0,0,5,0,0,0,0,0,0,2,0,0,1396939425,0,110,0,7591.7898089172,5,0.229299363057325,1396943263,3838,"No"
2,"be461165f005cd90d21cf8c7d0781a72",3,1394387258,1975,0,0,0,3,0,0,0,0,0,0,1,0,0,1394387003,0,47,0,8308,3,0.0909090909090909,1394387258,255,"No"
4,"be4d98d9795807d1e29979a8cbf8026f",3,1395344961,1026287,0,0,3,0,0,0,0,0,0,3,0,2,1,0,0,0,1394651292,115955.818181818,3,0.181818181818182,693669,1395344961,"No"
4,"be4d98d9795807d1e29979a8cbf8026f",4,1395345297,336,0,0,0,1,0,0,0,0,0,0,0,0,0,1395345266,0,0,0,115955.818181818,1,0.181818181818182,1395345297,31,"No"
7,"be95b25d16c09d3f60fe32e9e54610d4",7,1396315743,850,57.1428571428571,2.85714285714285,0,4,0,0,0,0,0,0,3,0,0,1396315400,0,250,0,1478.38181818182,4,0.181818181818182,1396315743,343,"Yes"
7,"be95b25d16c09d3f60fe32e9e54610d4",8,1396316567,824,0,-57.1428571428571,0,6,0,0,0,0,0,0,6,0,0,1396316143,0,330,0,1478.38181818182,6,0.181818181818182,1396316567,424,"No"
9,"be95b25d16c09d3f60fe32e9e54610d4",6,1396812705,2446,87.5,0,0,8,0,0,0,0,0,0,6,0,0,1396812434,0,1688,0,1478.38181818182,8,0.181818181818182,1396812705,271,"No"
11,"be95b25d16c09d3f60fe32e9e54610d4",1,1396823457,199,77.7777777777778,77.7777777777778,0,2,0,0,0,0,0,0,1,0,0,1396823301,0,13,0,1478.38181818182,2,0.181818181818182,1396823457,156,"Yes"
14,"be95b25d16c09d3f60fe32e9e54610d4",13,1398695330,1036,60,-6.66666666666666,0,2,0,0,0,0,0,0,1,0,0,1398694810,0,97,0,1478.38181818182,2,0.181818181818182,1398695330,520,"No"
14,"be95b25d16c09d3f60fe32e9e54610d4",15,1398695866,356,66.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1398695624,0,0,0,1478.38181818182,1,0.181818181818182,1398695866,242,"No"
14,"be95b25d16c09d3f60fe32e9e54610d4",18,1398698108,1324,86.6666666666667,0,0,4,0,0,0,0,0,0,4,0,0,1398697826,0,472,0,1478.38181818182,4,0.181818181818182,1398698108,282,"No"
14,"be95b25d16c09d3f60fe32e9e54610d4",19,1398699919,1811,86.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1398698411,0,0,0,1478.38181818182,1,0.181818181818182,1398699919,1508,"No"
14,"be95b25d16c09d3f60fe32e9e54610d4",20,1398701748,1829,86.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1398700963,0,0,0,1478.38181818182,1,0.181818181818182,1398701748,785,"No"
14,"be95b25d16c09d3f60fe32e9e54610d4",24,1398708024,2439,93.3333333333333,6.66666666666666,0,1,0,0,0,0,0,0,1,0,0,1398705851,0,0,0,1478.38181818182,1,0.181818181818182,1398708024,2173,"Yes"
1,"bf9f864fee2e2f93758e358b55693d55",2,1394150585,334,100,12.5,0,1,0,0,0,0,0,0,1,0,0,1394150397,0,0,0,5321.76923076923,1,0.307692307692308,1394150585,188,"Yes"
7,"bf9f864fee2e2f93758e358b55693d55",1,1395448083,984,100,14.2857142857143,0,9,0,0,0,0,0,0,3,0,0,1395447642,0,389,0,5321.76923076923,9,0.307692307692308,1395448083,441,"Yes"
11,"bf9f864fee2e2f93758e358b55693d55",1,1396393396,2744,88.8888888888889,33.3333333333333,0,7,0,0,0,0,0,0,4,0,0,1396393220,0,699,0,5321.76923076923,7,0.307692307692308,1396393396,176,"Yes"
14,"bf9f864fee2e2f93758e358b55693d55",3,1398109110,4205,100,13.3333333333333,0,5,0,0,0,0,0,0,2,0,0,1398107719,0,2217,0,5321.76923076923,5,0.307692307692308,1398109110,1391,"Yes"
5,"bfb8662874d37b8b5b4aaf41f45ab6b0",3,1395450032,1876,88.8888888888889,88.8888888888889,0,10,0,0,0,0,0,0,3,0,0,1395449849,0,428,0,22145.0967741935,10,0.354838709677419,1395450032,183,"Yes"
5,"bfb8662874d37b8b5b4aaf41f45ab6b0",4,1395450824,792,88.8888888888889,0,0,9,0,0,0,0,0,0,2,0,0,1395450596,0,435,0,22145.0967741935,9,0.354838709677419,1395450824,228,"No"
8,"bfb8662874d37b8b5b4aaf41f45ab6b0",1,1396303133,1002,50,0,0,1,0,0,0,0,0,0,0,0,0,1396302656,0,0,0,22145.0967741935,1,0.354838709677419,1396303133,477,"No"
9,"bfb8662874d37b8b5b4aaf41f45ab6b0",1,1396638383,3729,72.5,0,0,27,1,0,0,0,1,0,8,0,0,1396637743,0,2015,0,22145.0967741935,27,0.354838709677419,1396638383,640,"No"
9,"bfb8662874d37b8b5b4aaf41f45ab6b0",3,1396834510,192103,0,-87.5,0,60,1,0,0,0,5,0,14,0,0,1396823745,0,88646,0,22145.0967741935,60,0.354838709677419,1396834510,10765,"No"
9,"bfb8662874d37b8b5b4aaf41f45ab6b0",4,1396839224,4714,100,100,0,4,0,0,0,0,0,0,1,0,0,1396837788,0,35,0,22145.0967741935,4,0.354838709677419,1396839224,1436,"Yes"
11,"bfb8662874d37b8b5b4aaf41f45ab6b0",1,1396822090,2695,62.2222222222222,62.2222222222222,0,14,0,0,0,0,2,0,3,0,0,1396822050,0,1749,0,22145.0967741935,14,0.354838709677419,1396822090,40,"Yes"
11,"bfb8662874d37b8b5b4aaf41f45ab6b0",3,1396823929,594,88.8888888888889,0,0,3,0,0,0,0,0,0,0,0,0,1396823745,0,7,0,22145.0967741935,3,0.354838709677419,1396823929,184,"No"
14,"bfb8662874d37b8b5b4aaf41f45ab6b0",5,1397357676,489,93.3333333333333,6.66666666666666,0,5,0,0,0,0,0,0,2,0,0,1397357390,0,166,0,22145.0967741935,5,0.354838709677419,1397357676,286,"Yes"
15,"bfb8662874d37b8b5b4aaf41f45ab6b0",2,1398046715,1835,90,10,0,14,0,0,0,0,0,0,3,0,0,1398046105,0,645,0,22145.0967741935,14,0.354838709677419,1398046715,610,"Yes"
15,"bfb8662874d37b8b5b4aaf41f45ab6b0",5,1398444645,344269,100,10,1,44,1,0,0,0,2,1,9,0,0,1398357580,0,257108,1398102075,22145.0967741935,45,0.354838709677419,342570,87065,"Yes"
1,"bfe0b2a8b0b4fee09ab62c8c982350e1",5,1395500042,837,67.5,0,0,4,0,0,0,0,0,0,1,0,0,1395499433,0,136,0,15091.9166666667,4,0.25,1395500042,609,"No"
5,"bfe0b2a8b0b4fee09ab62c8c982350e1",1,1395658404,158028,0,0,120,99,0,0,58,4,1,6,62,131226,1102.73949579832,1395658319,0,137535,1395652295,15091.9166666667,219,0.25,6109,85,"No"
5,"bfe0b2a8b0b4fee09ab62c8c982350e1",2,1395678360,19956,0,0,0,44,0,0,0,0,0,0,18,0,0,1395677857,0,18265,0,15091.9166666667,44,0.25,1395678360,503,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",3,1395087180,2931,0,0,0,20,0,1,0,0,3,0,11,0,0,1395086865,0,2028,0,7470.07692307692,20,0.538461538461538,1395087180,315,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",6,1395089568,2070,0,0,0,9,0,0,0,0,2,0,4,0,0,1395089532,0,1470,0,7470.07692307692,9,0.538461538461538,1395089568,36,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",9,1395092032,1722,0,0,0,9,0,0,0,0,0,0,5,0,0,1395091842,0,1524,0,7470.07692307692,9,0.538461538461538,1395092032,190,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",10,1395133089,41057,0,0,0,6,0,1,0,0,0,0,1,0,0,1395132559,0,40454,0,7470.07692307692,6,0.538461538461538,1395133089,530,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",11,1395176787,43698,0,0,0,12,0,0,0,0,2,0,7,0,0,1395175283,0,34892,0,7470.07692307692,12,0.538461538461538,1395176787,1504,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",12,1395178820,2033,0,0,0,6,0,0,0,0,2,0,4,0,0,1395178777,0,1939,0,7470.07692307692,6,0.538461538461538,1395178820,43,"No"
2,"bff7f7d22ed4b12192861b42efc96d0f",13,1395179340,520,0,0,0,2,0,1,0,0,1,0,0,0,0,1395178968,0,87,0,7470.07692307692,2,0.538461538461538,1395179340,372,"No"
0,"bffebc6010cdbe04ceab3f9120aa11f2",2,1394752265,88055,77.7778307596842,-5.55550257364911,31,34,0,0,21,0,0,3,13,61055,2035.16666666667,1394751801,0,30783,1394726681,222425.409090909,65,0.318181818181818,25584,464,"No"
0,"bffebc6010cdbe04ceab3f9120aa11f2",4,1395699703,947185,83.3333333333333,16.6666666666667,53,37,0,0,28,0,0,6,14,544518,10471.5,1395592262,0,754976,1395699480,222425.409090909,90,0.318181818181818,223,107441,"Yes"
3,"bffebc6010cdbe04ceab3f9120aa11f2",1,1394489221,717145,79.1666666666667,-20.8333333333333,43,0,0,0,21,2,0,6,0,539143,12836.7380952381,0,0,0,1394392105,222425.409090909,43,0.318181818181818,97116,1394489221,"No"
3,"bffebc6010cdbe04ceab3f9120aa11f2",3,1395700318,1035727,100,0,84,71,0,0,49,0,0,9,27,1033854,12456.0722891566,1395592262,0,871244,1395699480,222425.409090909,155,0.318181818181818,838,108056,"No"
6,"bffebc6010cdbe04ceab3f9120aa11f2",2,1394720563,55033,100,12.5,23,0,0,0,18,0,0,2,0,974,44.2727272727273,0,0,0,1394666600,222425.409090909,23,0.318181818181818,53963,1394720563,"Yes"
6,"bffebc6010cdbe04ceab3f9120aa11f2",3,1395701027,980464,87.5,-12.5,61,71,0,0,31,0,0,7,27,973647,16227.45,1395592262,0,871244,1395699480,222425.409090909,132,0.318181818181818,1547,108765,"No"
10,"bffebc6010cdbe04ceab3f9120aa11f2",1,1395701798,540673,80.0000031789144,-19.9999968210856,21,16,0,0,11,0,0,3,5,2802,140.1,1395592262,0,318989,1395699480,222425.409090909,37,0.318181818181818,2318,109536,"No"
0,"c08faf7d79db5d0f90f25962bcc40727",3,1393264265,1560,100,16.6666666666667,12,1,0,0,6,0,0,2,0,78,7.09090909090909,1393263495,0,0,1393263246,7403.98275862069,13,0.336206896551724,1019,770,"Yes"
1,"c08faf7d79db5d0f90f25962bcc40727",1,1393530295,638,100,25,0,11,0,0,0,0,0,0,5,0,0,1393529842,0,124,0,7403.98275862069,11,0.336206896551724,1393530295,453,"Yes"
2,"c08faf7d79db5d0f90f25962bcc40727",2,1393525166,1513,0,0,0,18,0,0,0,0,0,0,8,0,0,1393524841,0,465,0,7403.98275862069,18,0.336206896551724,1393525166,325,"No"
3,"c08faf7d79db5d0f90f25962bcc40727",2,1393605170,2930,91.6666666666667,25,55,0,0,0,37,3,0,2,0,883,16.3518518518519,0,0,0,1393603407,7403.98275862069,55,0.336206896551724,1763,1393605170,"Yes"
5,"c08faf7d79db5d0f90f25962bcc40727",2,1394138027,75,33.3333333333333,0,0,2,0,0,0,0,0,0,1,0,0,1394137971,0,9,0,7403.98275862069,2,0.336206896551724,1394138027,56,"No"
5,"c08faf7d79db5d0f90f25962bcc40727",4,1394139058,186,44.4444444444444,11.1111111111111,0,1,0,0,0,0,0,0,0,0,0,1394138906,0,0,0,7403.98275862069,1,0.336206896551724,1394139058,152,"Yes"
5,"c08faf7d79db5d0f90f25962bcc40727",5,1394140563,1505,66.6666666666667,22.2222222222222,0,4,0,0,0,0,1,0,1,0,0,1394139206,0,141,0,7403.98275862069,4,0.336206896551724,1394140563,1357,"Yes"
5,"c08faf7d79db5d0f90f25962bcc40727",6,1394189168,48605,77.7777777777778,11.1111111111111,30,9,0,0,24,0,0,1,3,328,11.3103448275862,1394181870,0,8837,1394173462,7403.98275862069,39,0.336206896551724,15706,7298,"Yes"
7,"c08faf7d79db5d0f90f25962bcc40727",1,1394737495,528,100,100,0,4,0,0,0,0,0,0,2,0,0,1394737112,0,33,0,7403.98275862069,4,0.336206896551724,1394737495,383,"Yes"
8,"c08faf7d79db5d0f90f25962bcc40727",1,1394808163,22920,0,0,0,12,0,0,0,0,0,0,4,0,0,1394806902,0,18792,0,7403.98275862069,12,0.336206896551724,1394808163,1261,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",2,1394818154,9991,0,0,0,26,0,0,0,0,0,0,9,0,0,1394818064,0,6258,0,7403.98275862069,26,0.336206896551724,1394818154,90,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",3,1394825546,7392,0,0,0,10,0,0,0,0,0,0,4,0,0,1394824523,0,77,0,7403.98275862069,10,0.336206896551724,1394825546,1023,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",8,1394831855,1451,0,0,0,5,0,0,0,0,0,0,1,0,0,1394831389,0,57,0,7403.98275862069,5,0.336206896551724,1394831855,466,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",9,1394911560,79705,0,0,29,42,0,0,18,0,0,1,18,1076,38.4285714285714,1394901551,0,28379,1394876504,7403.98275862069,71,0.336206896551724,35056,10009,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",12,1394917706,3843,0,0,0,10,0,0,0,0,0,0,4,0,0,1394917036,0,188,0,7403.98275862069,10,0.336206896551724,1394917706,670,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",14,1394953015,35072,0,0,3,11,0,0,1,0,0,1,4,135,67.5,1394951802,0,215,1394952971,7403.98275862069,14,0.336206896551724,44,1213,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",15,1394960682,7667,0,0,31,9,0,0,16,0,0,3,3,3318,110.6,1394959423,0,209,1394957926,7403.98275862069,40,0.336206896551724,2756,1259,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",19,1394985495,22824,50,50,19,42,0,0,13,0,0,1,14,1568,87.1111111111111,1394984351,0,20074,1394967286,7403.98275862069,61,0.336206896551724,18209,1144,"Yes"
8,"c08faf7d79db5d0f90f25962bcc40727",21,1394988218,643,50,0,0,11,0,0,0,0,0,0,3,0,0,1394988017,0,134,0,7403.98275862069,11,0.336206896551724,1394988218,201,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",23,1394989276,784,50,0,0,3,0,0,0,0,0,0,0,0,0,1394988903,0,27,0,7403.98275862069,3,0.336206896551724,1394989276,373,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",32,1395075737,82550,62.5,-12.5,40,15,0,0,29,4,0,3,5,1046,26.8205128205128,1395074514,0,3118,1395073240,7403.98275862069,55,0.336206896551724,2497,1223,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",35,1395093424,557,50,-25,0,9,0,0,0,0,0,0,2,0,0,1395093264,0,187,0,7403.98275862069,9,0.336206896551724,1395093424,160,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",38,1395134868,7714,87.5,0,0,9,1,0,0,0,1,0,2,0,0,1395134219,0,6461,0,7403.98275862069,9,0.336206896551724,1395134868,649,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",39,1395140389,5521,87.5,0,0,3,0,0,0,0,1,0,1,0,0,1395137838,0,71,0,7403.98275862069,3,0.336206896551724,1395140389,2551,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",41,1395143362,2843,75,-12.5,0,2,0,0,0,0,1,0,1,0,0,1395143283,0,38,0,7403.98275862069,2,0.336206896551724,1395143362,79,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",42,1395161406,18044,87.5,12.5,0,11,0,0,0,0,2,0,4,0,0,1395161233,0,13924,0,7403.98275862069,11,0.336206896551724,1395161406,173,"Yes"
8,"c08faf7d79db5d0f90f25962bcc40727",43,1395166752,5346,87.5,0,8,28,0,0,3,0,0,1,12,2009,287,1395166636,0,3089,1395163454,7403.98275862069,36,0.336206896551724,3298,116,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",44,1395240018,73266,87.5,0,0,28,0,0,0,0,0,0,10,0,0,1395239057,0,69471,0,7403.98275862069,28,0.336206896551724,1395240018,961,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",47,1395258531,18060,87.5,0,0,9,0,0,0,0,0,0,3,0,0,1395258337,0,153,0,7403.98275862069,9,0.336206896551724,1395258531,194,"No"
8,"c08faf7d79db5d0f90f25962bcc40727",48,1395414278,155747,87.5,0,0,88,1,0,0,0,2,0,35,0,0,1395413485,0,113706,0,7403.98275862069,88,0.336206896551724,1395414278,793,"No"
